,atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday,day,year,month,hour,dp_reg,dp_cas
2954,21.97,0,0,2011-12-20 16:00:00,0,54,0,4,18.04,1,0.0,1,1,2011,12,17,3,3
2955,20.455,0,0,2011-12-20 17:00:00,0,62,0,4,16.4,1,11.0014,1,1,2011,12,18,7,3
2956,19.695,0,0,2011-12-20 18:00:00,0,66,0,4,15.58,1,12.998,1,1,2011,12,19,7,3
2957,19.695,0,0,2011-12-20 19:00:00,0,66,0,4,15.58,1,0.0,1,1,2011,12,20,6,4
2958,18.94,0,0,2011-12-20 20:00:00,0,66,0,4,14.76,1,0.0,1,1,2011,12,21,6,4
2959,18.18,0,0,2011-12-20 21:00:00,0,66,0,4,14.76,1,6.0032,1,1,2011,12,22,2,4
2960,18.94,0,0,2011-12-20 22:00:00,0,66,0,4,14.76,2,0.0,1,1,2011,12,23,2,4
2961,19.695,0,0,2011-12-20 23:00:00,0,62,0,4,15.58,2,0.0,1,1,2011,12,24,2,4
2962,16.665,0,0,2011-12-21 00:00:00,0,71,0,1,13.94,2,8.9981,1,2,2011,12,1,1,1
2963,18.18,0,0,2011-12-21 01:00:00,0,66,0,1,14.76,2,7.0015,1,2,2011,12,2,1,1
2964,18.94,0,0,2011-12-21 02:00:00,0,71,0,1,14.76,2,0.0,1,2,2011,12,3,1,1
2965,18.94,0,0,2011-12-21 03:00:00,0,71,0,1,14.76,2,0.0,1,2,2011,12,4,1,1
2966,18.94,0,0,2011-12-21 04:00:00,0,71,0,1,14.76,2,0.0,1,2,2011,12,5,1,1
2967,19.695,0,0,2011-12-21 05:00:00,0,82,0,1,15.58,2,7.0015,1,2,2011,12,6,1,1
2968,18.94,0,0,2011-12-21 06:00:00,0,87,0,1,14.76,2,0.0,1,2,2011,12,7,1,1
2969,18.18,0,0,2011-12-21 07:00:00,0,87,0,1,14.76,2,7.0015,1,2,2011,12,8,4,1
2970,18.94,0,0,2011-12-21 08:00:00,0,93,0,1,14.76,3,0.0,1,2,2011,12,9,5,2
2971,20.455,0,0,2011-12-21 09:00:00,0,87,0,1,16.4,2,15.0013,1,2,2011,12,10,3,3
2972,23.485,0,0,2011-12-21 10:00:00,0,82,0,1,19.68,2,27.9993,1,2,2011,12,11,3,3
2973,23.485,0,0,2011-12-21 11:00:00,0,82,0,1,19.68,2,27.9993,1,2,2011,12,12,3,3
2974,22.725,0,0,2011-12-21 12:00:00,0,88,0,1,18.86,3,26.0027,1,2,2011,12,13,3,3
2975,21.97,0,0,2011-12-21 13:00:00,0,94,0,1,18.04,3,19.9995,1,2,2011,12,14,3,3
2976,23.485,0,0,2011-12-21 14:00:00,0,88,0,1,19.68,2,23.9994,1,2,2011,12,15,3,3
2977,23.485,0,0,2011-12-21 15:00:00,0,88,0,1,19.68,2,26.0027,1,2,2011,12,16,3,3
2978,21.97,0,0,2011-12-21 16:00:00,0,100,0,1,18.04,3,22.0028,1,2,2011,12,17,3,3
2979,21.97,0,0,2011-12-21 17:00:00,0,100,0,1,18.04,3,22.0028,1,2,2011,12,18,7,3
2980,21.97,0,0,2011-12-21 18:00:00,0,100,0,1,18.04,2,19.9995,1,2,2011,12,19,7,3
2981,24.24,0,0,2011-12-21 19:00:00,0,94,0,1,20.5,2,22.0028,1,2,2011,12,20,6,4
2982,24.24,0,0,2011-12-21 20:00:00,0,94,0,1,20.5,2,23.9994,1,2,2011,12,21,6,4
2983,24.24,0,0,2011-12-21 21:00:00,0,88,0,1,20.5,1,19.0012,1,2,2011,12,22,2,4
2984,24.24,0,0,2011-12-21 22:00:00,0,88,0,1,20.5,1,16.9979,1,2,2011,12,23,2,4
2985,24.24,0,0,2011-12-21 23:00:00,0,88,0,1,20.5,1,12.998,1,2,2011,12,24,2,4
2986,24.24,0,0,2011-12-22 00:00:00,0,82,0,1,20.5,2,7.0015,1,3,2011,12,1,1,1
2987,21.97,0,0,2011-12-22 01:00:00,0,94,0,1,18.04,1,6.0032,1,3,2011,12,2,1,1
2988,23.485,0,0,2011-12-22 02:00:00,0,82,0,1,19.68,1,7.0015,1,3,2011,12,3,1,1
2989,21.97,0,0,2011-12-22 03:00:00,0,67,0,1,18.04,1,11.0014,1,3,2011,12,4,1,1
2990,19.695,0,0,2011-12-22 04:00:00,0,82,0,1,15.58,1,8.9981,1,3,2011,12,5,1,1
2991,19.695,0,0,2011-12-22 05:00:00,0,82,0,1,15.58,1,0.0,1,3,2011,12,6,1,1
2992,18.94,0,0,2011-12-22 06:00:00,0,87,0,1,14.76,1,0.0,1,3,2011,12,7,1,1
2993,18.18,0,0,2011-12-22 07:00:00,0,93,0,1,13.94,1,0.0,1,3,2011,12,8,4,1
2994,18.94,0,0,2011-12-22 08:00:00,0,87,0,1,14.76,2,0.0,1,3,2011,12,9,5,2
2995,19.695,0,0,2011-12-22 09:00:00,0,87,0,1,15.58,2,6.0032,1,3,2011,12,10,3,3
2996,20.455,0,0,2011-12-22 10:00:00,0,82,0,1,16.4,2,6.0032,1,3,2011,12,11,3,3
2997,21.97,0,0,2011-12-22 11:00:00,0,77,0,1,18.04,2,0.0,1,3,2011,12,12,3,3
2998,23.485,0,0,2011-12-22 12:00:00,0,55,0,1,19.68,2,0.0,1,3,2011,12,13,3,3
2999,22.725,0,0,2011-12-22 13:00:00,0,63,0,1,18.86,2,0.0,1,3,2011,12,14,3,3
3000,22.725,0,0,2011-12-22 14:00:00,0,63,0,1,18.86,2,0.0,1,3,2011,12,15,3,3
3001,23.485,0,0,2011-12-22 15:00:00,0,59,0,1,19.68,2,0.0,1,3,2011,12,16,3,3
3002,22.725,0,0,2011-12-22 16:00:00,0,63,0,1,18.86,2,0.0,1,3,2011,12,17,3,3
3003,21.97,0,0,2011-12-22 17:00:00,0,67,0,1,18.04,2,11.0014,1,3,2011,12,18,7,3
3004,21.97,0,0,2011-12-22 18:00:00,0,62,0,1,18.04,2,6.0032,1,3,2011,12,19,7,3
3005,21.97,0,0,2011-12-22 19:00:00,0,62,0,1,18.04,2,0.0,1,3,2011,12,20,6,4
3006,21.21,0,0,2011-12-22 20:00:00,0,71,0,1,17.22,3,0.0,1,3,2011,12,21,6,4
3007,21.21,0,0,2011-12-22 21:00:00,0,71,0,1,17.22,3,0.0,1,3,2011,12,22,2,4
3008,18.18,0,0,2011-12-22 22:00:00,0,93,0,1,14.76,3,7.0015,1,3,2011,12,23,2,4
3009,20.455,0,0,2011-12-22 23:00:00,0,87,0,1,16.4,3,0.0,1,3,2011,12,24,2,4
3010,20.455,0,0,2011-12-23 00:00:00,0,87,0,1,16.4,3,12.998,1,4,2011,12,1,1,1
3011,20.455,0,0,2011-12-23 01:00:00,0,87,0,1,16.4,3,12.998,1,4,2011,12,2,1,1
3012,19.695,0,0,2011-12-23 02:00:00,0,94,0,1,15.58,3,8.9981,1,4,2011,12,3,1,1
3013,19.695,0,0,2011-12-23 03:00:00,0,94,0,1,15.58,3,8.9981,1,4,2011,12,4,1,1
3014,19.695,0,0,2011-12-23 04:00:00,0,94,0,1,15.58,3,19.0012,1,4,2011,12,5,1,1
3015,17.425,0,0,2011-12-23 05:00:00,0,93,0,1,14.76,1,12.998,1,4,2011,12,6,1,1
3016,19.695,0,0,2011-12-23 06:00:00,0,82,0,1,15.58,1,16.9979,1,4,2011,12,7,1,1
3017,19.695,0,0,2011-12-23 07:00:00,0,82,0,1,15.58,1,15.0013,1,4,2011,12,8,4,1
3018,20.455,0,0,2011-12-23 08:00:00,0,76,0,1,16.4,1,16.9979,1,4,2011,12,9,5,2
3019,20.455,0,0,2011-12-23 09:00:00,0,66,0,1,16.4,1,19.9995,1,4,2011,12,10,3,3
3020,20.455,0,0,2011-12-23 10:00:00,0,62,0,1,16.4,1,23.9994,1,4,2011,12,11,3,3
3021,20.455,0,0,2011-12-23 11:00:00,0,58,0,1,16.4,1,30.0026,1,4,2011,12,12,3,3
3022,20.455,0,0,2011-12-23 12:00:00,0,54,0,1,16.4,1,35.0008,1,4,2011,12,13,3,3
3023,20.455,0,0,2011-12-23 13:00:00,0,50,0,1,16.4,1,31.0009,1,4,2011,12,14,3,3
3024,20.455,0,0,2011-12-23 14:00:00,0,54,0,1,16.4,1,27.9993,1,4,2011,12,15,3,3
3025,19.695,0,0,2011-12-23 15:00:00,0,54,0,1,15.58,1,23.9994,1,4,2011,12,16,3,3
3026,19.695,0,0,2011-12-23 16:00:00,0,50,0,1,15.58,1,19.9995,1,4,2011,12,17,3,3
3027,17.425,0,0,2011-12-23 17:00:00,0,53,0,1,14.76,1,15.0013,1,4,2011,12,18,7,3
3028,16.665,0,0,2011-12-23 18:00:00,0,50,0,1,14.76,1,16.9979,1,4,2011,12,19,7,3
3029,16.665,0,0,2011-12-23 19:00:00,0,53,0,1,13.94,1,12.998,1,4,2011,12,20,6,4
3030,15.15,0,0,2011-12-23 20:00:00,0,61,0,1,13.12,1,22.0028,1,4,2011,12,21,6,4
3031,15.15,0,0,2011-12-23 21:00:00,0,61,0,1,13.12,1,15.0013,1,4,2011,12,22,2,4
3032,15.91,0,0,2011-12-23 22:00:00,0,66,0,1,13.12,1,12.998,1,4,2011,12,23,2,4
3033,16.665,0,0,2011-12-23 23:00:00,0,66,0,1,13.12,1,8.9981,1,4,2011,12,24,2,4
3034,15.91,0,0,2011-12-24 00:00:00,0,70,0,1,13.12,2,11.0014,0,5,2011,12,1,1,1
3035,17.425,0,0,2011-12-24 01:00:00,0,66,0,1,13.12,2,0.0,0,5,2011,12,2,1,1
3036,16.665,0,0,2011-12-24 02:00:00,0,66,0,1,13.12,2,6.0032,0,5,2011,12,3,1,1
3037,16.665,0,0,2011-12-24 03:00:00,0,70,0,1,13.12,2,6.0032,0,5,2011,12,4,1,1
3038,15.91,0,0,2011-12-24 04:00:00,0,66,0,1,13.12,2,11.0014,0,5,2011,12,5,1,1
3039,15.91,0,0,2011-12-24 05:00:00,0,66,0,1,13.12,2,11.0014,0,5,2011,12,6,1,1
3040,15.15,0,0,2011-12-24 06:00:00,0,75,0,1,12.3,2,11.0014,0,5,2011,12,7,1,1
3041,13.635,0,0,2011-12-24 07:00:00,0,70,0,1,12.3,1,23.9994,0,5,2011,12,8,4,1
3042,13.635,0,0,2011-12-24 08:00:00,0,70,0,1,11.48,1,12.998,0,5,2011,12,9,5,2
3043,13.635,0,0,2011-12-24 09:00:00,0,45,0,1,12.3,1,27.9993,0,5,2011,12,10,3,3
3044,12.88,0,0,2011-12-24 10:00:00,0,42,0,1,12.3,1,32.9975,0,5,2011,12,11,3,3
3045,14.395,0,0,2011-12-24 11:00:00,0,39,0,1,13.12,1,23.9994,0,5,2011,12,12,3,3
3046,15.91,0,0,2011-12-24 12:00:00,0,39,0,1,13.94,1,19.0012,0,5,2011,12,13,3,3
3047,15.15,0,0,2011-12-24 13:00:00,0,39,0,1,13.94,1,19.9995,0,5,2011,12,14,3,3
3048,15.15,0,0,2011-12-24 14:00:00,0,39,0,1,13.94,1,19.9995,0,5,2011,12,15,3,3
3049,15.15,0,0,2011-12-24 15:00:00,0,39,0,1,13.12,1,15.0013,0,5,2011,12,16,3,3
3050,15.91,0,0,2011-12-24 16:00:00,0,42,0,1,13.12,1,12.998,0,5,2011,12,17,3,3
3051,14.395,0,0,2011-12-24 17:00:00,0,45,0,1,11.48,1,8.9981,0,5,2011,12,18,7,3
3052,15.91,0,0,2011-12-24 18:00:00,0,42,0,1,12.3,1,6.0032,0,5,2011,12,19,7,3
3053,15.91,0,0,2011-12-24 19:00:00,0,52,0,1,12.3,1,6.0032,0,5,2011,12,20,6,4
3054,13.635,0,0,2011-12-24 20:00:00,0,56,0,1,10.66,1,8.9981,0,5,2011,12,21,6,4
3055,12.88,0,0,2011-12-24 21:00:00,0,56,0,1,10.66,1,11.0014,0,5,2011,12,22,2,4
3056,14.395,0,0,2011-12-24 22:00:00,0,52,0,1,9.84,1,0.0,0,5,2011,12,23,2,4
3057,12.88,0,0,2011-12-24 23:00:00,0,56,0,1,9.84,1,0.0,0,5,2011,12,24,2,4
3058,11.365,0,0,2011-12-25 00:00:00,0,60,0,1,9.84,1,12.998,0,6,2011,12,1,1,1
3059,11.365,0,0,2011-12-25 01:00:00,0,69,0,1,9.02,1,8.9981,0,6,2011,12,2,1,1
3060,12.88,0,0,2011-12-25 02:00:00,0,75,0,1,9.02,1,6.0032,0,6,2011,12,3,1,1
3061,13.635,0,0,2011-12-25 03:00:00,0,72,0,1,9.02,1,0.0,0,6,2011,12,4,1,1
3062,11.365,0,0,2011-12-25 05:00:00,0,75,0,1,8.2,1,7.0015,0,6,2011,12,6,1,1
3063,11.365,0,0,2011-12-25 06:00:00,0,75,0,1,8.2,1,7.0015,0,6,2011,12,7,1,1
3064,12.12,0,0,2011-12-25 07:00:00,0,80,0,1,9.02,1,7.0015,0,6,2011,12,8,4,1
3065,10.605,0,0,2011-12-25 08:00:00,0,80,0,1,8.2,1,11.0014,0,6,2011,12,9,5,2
3066,12.12,0,0,2011-12-25 09:00:00,0,87,0,1,9.84,1,11.0014,0,6,2011,12,10,3,3
3067,12.12,0,0,2011-12-25 10:00:00,0,81,0,1,10.66,1,16.9979,0,6,2011,12,11,3,3
3068,15.15,0,0,2011-12-25 11:00:00,0,70,0,1,12.3,1,11.0014,0,6,2011,12,12,3,3
3069,13.635,0,0,2011-12-25 12:00:00,0,75,0,1,12.3,1,19.9995,0,6,2011,12,13,3,3
3070,15.15,0,0,2011-12-25 13:00:00,0,70,0,1,13.12,1,16.9979,0,6,2011,12,14,3,3
3071,15.91,0,0,2011-12-25 14:00:00,0,61,0,1,13.94,1,16.9979,0,6,2011,12,15,3,3
3072,16.665,0,0,2011-12-25 15:00:00,0,61,0,1,13.94,1,12.998,0,6,2011,12,16,3,3
3073,18.18,0,0,2011-12-25 16:00:00,0,57,0,1,14.76,1,7.0015,0,6,2011,12,17,3,3
3074,16.665,0,0,2011-12-25 17:00:00,0,61,0,1,13.94,1,8.9981,0,6,2011,12,18,7,3
3075,15.91,0,0,2011-12-25 18:00:00,0,70,0,1,13.12,1,12.998,0,6,2011,12,19,7,3
3076,16.665,0,0,2011-12-25 19:00:00,0,57,0,1,13.12,1,8.9981,0,6,2011,12,20,6,4
3077,16.665,0,0,2011-12-25 20:00:00,0,49,0,1,13.12,1,6.0032,0,6,2011,12,21,6,4
3078,15.15,0,0,2011-12-25 21:00:00,0,56,0,1,12.3,1,8.9981,0,6,2011,12,22,2,4
3079,13.635,0,0,2011-12-25 22:00:00,0,61,0,1,11.48,1,11.0014,0,6,2011,12,23,2,4
3080,13.635,0,0,2011-12-25 23:00:00,0,65,0,1,10.66,1,8.9981,0,6,2011,12,24,2,4
3081,11.365,0,0,2011-12-26 00:00:00,1,75,0,1,9.02,1,11.0014,0,0,2011,12,1,1,1
3082,13.635,0,0,2011-12-26 01:00:00,1,56,0,1,11.48,1,12.998,0,0,2011,12,2,1,1
3083,15.91,0,0,2011-12-26 02:00:00,1,46,0,1,13.94,1,15.0013,0,0,2011,12,3,1,1
3084,15.15,0,0,2011-12-26 04:00:00,1,46,0,1,13.94,1,19.9995,0,0,2011,12,5,1,1
3085,15.15,0,0,2011-12-26 05:00:00,1,42,0,1,13.94,1,26.0027,0,0,2011,12,6,1,1
3086,15.15,0,0,2011-12-26 06:00:00,1,45,0,1,13.12,1,19.0012,0,0,2011,12,7,1,1
3087,15.91,0,0,2011-12-26 07:00:00,1,45,0,1,13.12,1,12.998,0,0,2011,12,8,4,1
3088,16.665,0,0,2011-12-26 08:00:00,1,45,0,1,13.12,1,8.9981,0,0,2011,12,9,5,2
3089,15.15,0,0,2011-12-26 09:00:00,1,46,0,1,13.94,1,19.9995,0,0,2011,12,10,3,3
3090,14.395,0,0,2011-12-26 10:00:00,1,42,0,1,13.94,1,35.0008,0,0,2011,12,11,3,3
3091,14.395,0,0,2011-12-26 11:00:00,1,46,0,1,13.94,1,39.0007,0,0,2011,12,12,3,3
3092,15.91,0,0,2011-12-26 12:00:00,1,43,0,1,14.76,1,31.0009,0,0,2011,12,13,3,3
3093,19.695,0,0,2011-12-26 13:00:00,1,40,0,1,15.58,1,19.9995,0,0,2011,12,14,3,3
3094,19.695,0,0,2011-12-26 14:00:00,1,40,0,1,15.58,1,22.0028,0,0,2011,12,15,3,3
3095,19.695,0,0,2011-12-26 15:00:00,1,40,0,1,15.58,1,16.9979,0,0,2011,12,16,3,3
3096,16.665,0,0,2011-12-26 16:00:00,1,43,0,1,14.76,1,19.0012,0,0,2011,12,17,3,3
3097,15.91,0,0,2011-12-26 17:00:00,1,46,0,1,13.94,1,15.0013,0,0,2011,12,18,7,3
3098,16.665,0,0,2011-12-26 18:00:00,1,49,0,1,13.12,1,6.0032,0,0,2011,12,19,7,3
3099,15.91,0,0,2011-12-26 19:00:00,1,65,0,1,12.3,1,6.0032,0,0,2011,12,20,6,4
3100,15.91,0,0,2011-12-26 20:00:00,1,56,0,1,12.3,1,6.0032,0,0,2011,12,21,6,4
3101,15.15,0,0,2011-12-26 21:00:00,1,70,0,1,10.66,1,0.0,0,0,2011,12,22,2,4
3102,15.15,0,0,2011-12-26 22:00:00,1,70,0,1,10.66,1,0.0,0,0,2011,12,23,2,4
3103,13.635,0,0,2011-12-26 23:00:00,1,70,0,1,10.66,1,7.0015,0,0,2011,12,24,2,4
3104,12.88,0,0,2011-12-27 00:00:00,0,70,0,1,10.66,1,11.0014,1,1,2011,12,1,1,1
3105,13.635,0,0,2011-12-27 01:00:00,0,70,0,1,10.66,1,8.9981,1,1,2011,12,2,1,1
3106,13.635,0,0,2011-12-27 02:00:00,0,70,0,1,10.66,1,8.9981,1,1,2011,12,3,1,1
3107,14.395,0,0,2011-12-27 03:00:00,0,61,0,1,12.3,2,15.0013,1,1,2011,12,4,1,1
3108,14.395,0,0,2011-12-27 04:00:00,0,65,0,1,12.3,2,15.0013,1,1,2011,12,5,1,1
3109,13.635,0,0,2011-12-27 05:00:00,0,64,0,1,12.3,2,19.0012,1,1,2011,12,6,1,1
3110,13.635,0,0,2011-12-27 06:00:00,0,61,0,1,12.3,2,19.9995,1,1,2011,12,7,1,1
3111,14.395,0,0,2011-12-27 07:00:00,0,65,0,1,12.3,2,19.0012,1,1,2011,12,8,4,1
3112,15.15,0,0,2011-12-27 08:00:00,0,65,0,1,12.3,2,11.0014,1,1,2011,12,9,5,2
3113,16.665,0,0,2011-12-27 09:00:00,0,66,0,1,13.12,3,7.0015,1,1,2011,12,10,3,3
3114,16.665,0,0,2011-12-27 10:00:00,0,66,0,1,13.12,2,6.0032,1,1,2011,12,11,3,3
3115,16.665,0,0,2011-12-27 11:00:00,0,66,0,1,13.12,3,7.0015,1,1,2011,12,12,3,3
3116,15.91,0,0,2011-12-27 12:00:00,0,81,0,1,12.3,3,6.0032,1,1,2011,12,13,3,3
3117,15.15,0,0,2011-12-27 13:00:00,0,87,0,1,12.3,3,8.9981,1,1,2011,12,14,3,3
3118,21.21,0,0,2011-12-27 14:00:00,0,82,0,1,17.22,3,26.0027,1,1,2011,12,15,3,3
3119,21.21,0,0,2011-12-27 15:00:00,0,82,0,1,17.22,3,26.0027,1,1,2011,12,16,3,3
3120,21.97,0,0,2011-12-27 16:00:00,0,88,0,1,18.04,3,22.0028,1,1,2011,12,17,3,3
3121,20.455,0,0,2011-12-27 17:00:00,0,87,0,1,16.4,3,8.9981,1,1,2011,12,18,7,3
3122,19.695,0,0,2011-12-27 18:00:00,0,87,0,1,15.58,1,19.0012,1,1,2011,12,19,7,3
3123,16.665,0,0,2011-12-27 19:00:00,0,87,0,1,13.94,1,11.0014,1,1,2011,12,20,6,4
3124,16.665,0,0,2011-12-27 20:00:00,0,93,0,1,13.12,1,6.0032,1,1,2011,12,21,6,4
3125,16.665,0,0,2011-12-27 21:00:00,0,87,0,1,13.12,1,6.0032,1,1,2011,12,22,2,4
3126,16.665,0,0,2011-12-27 22:00:00,0,87,0,1,13.12,1,6.0032,1,1,2011,12,23,2,4
3127,15.15,0,0,2011-12-27 23:00:00,0,93,0,1,12.3,1,8.9981,1,1,2011,12,24,2,4
3128,15.91,0,0,2011-12-28 00:00:00,0,87,0,1,13.12,1,11.0014,1,2,2011,12,1,1,1
3129,15.91,0,0,2011-12-28 01:00:00,0,76,0,1,13.12,1,11.0014,1,2,2011,12,2,1,1
3130,15.15,0,0,2011-12-28 02:00:00,0,61,0,1,13.12,1,16.9979,1,2,2011,12,3,1,1
3131,15.15,0,0,2011-12-28 03:00:00,0,61,0,1,13.12,1,16.9979,1,2,2011,12,4,1,1
3132,14.395,0,0,2011-12-28 05:00:00,0,57,0,1,13.12,1,23.9994,1,2,2011,12,6,1,1
3133,15.15,0,0,2011-12-28 06:00:00,0,57,0,1,13.12,1,16.9979,1,2,2011,12,7,1,1
3134,15.15,0,0,2011-12-28 07:00:00,0,57,0,1,13.12,1,16.9979,1,2,2011,12,8,4,1
3135,14.395,0,0,2011-12-28 08:00:00,0,57,0,1,13.12,1,23.9994,1,2,2011,12,9,5,2
3136,15.15,0,0,2011-12-28 09:00:00,0,57,0,1,13.12,1,22.0028,1,2,2011,12,10,3,3
3137,15.91,0,0,2011-12-28 10:00:00,0,57,0,1,13.94,1,15.0013,1,2,2011,12,11,3,3
3138,16.665,0,0,2011-12-28 11:00:00,0,46,0,1,14.76,1,23.9994,1,2,2011,12,12,3,3
3139,14.395,0,0,2011-12-28 12:00:00,0,46,0,1,13.94,1,36.9974,1,2,2011,12,13,3,3
3140,14.395,0,0,2011-12-28 13:00:00,0,39,0,1,13.94,1,31.0009,1,2,2011,12,14,3,3
3141,14.395,0,0,2011-12-28 14:00:00,0,39,0,1,13.12,1,26.0027,1,2,2011,12,15,3,3
3142,14.395,0,0,2011-12-28 15:00:00,0,36,0,1,13.12,1,27.9993,1,2,2011,12,16,3,3
3143,13.635,0,0,2011-12-28 16:00:00,0,36,0,1,12.3,1,27.9993,1,2,2011,12,17,3,3
3144,13.635,0,0,2011-12-28 17:00:00,0,38,0,1,11.48,1,16.9979,1,2,2011,12,18,7,3
3145,11.365,0,0,2011-12-28 18:00:00,0,38,0,1,10.66,1,22.0028,1,2,2011,12,19,7,3
3146,11.365,0,0,2011-12-28 19:00:00,0,41,0,1,9.84,1,16.9979,1,2,2011,12,20,6,4
3147,11.365,0,0,2011-12-28 20:00:00,0,41,0,1,9.84,1,15.0013,1,2,2011,12,21,6,4
3148,11.365,0,0,2011-12-28 21:00:00,0,44,0,1,9.02,1,8.9981,1,2,2011,12,22,2,4
3149,12.12,0,0,2011-12-28 22:00:00,0,44,0,1,9.02,1,7.0015,1,2,2011,12,23,2,4
3150,10.605,0,0,2011-12-28 23:00:00,0,44,0,1,9.02,1,16.9979,1,2,2011,12,24,2,4
3151,11.365,0,0,2011-12-29 00:00:00,0,47,0,1,9.02,2,12.998,1,3,2011,12,1,1,1
3152,10.605,0,0,2011-12-29 01:00:00,0,47,0,1,9.02,1,15.0013,1,3,2011,12,2,1,1
3153,11.365,0,0,2011-12-29 02:00:00,0,51,0,1,8.2,1,7.0015,1,3,2011,12,3,1,1
3154,9.85,0,0,2011-12-29 03:00:00,0,55,0,1,8.2,1,12.998,1,3,2011,12,4,1,1
3155,10.605,0,0,2011-12-29 04:00:00,0,55,0,1,8.2,1,11.0014,1,3,2011,12,5,1,1
3156,11.365,0,0,2011-12-29 05:00:00,0,55,0,1,8.2,1,7.0015,1,3,2011,12,6,1,1
3157,12.88,0,0,2011-12-29 06:00:00,0,59,0,1,8.2,1,0.0,1,3,2011,12,7,1,1
3158,10.605,0,0,2011-12-29 07:00:00,0,64,0,1,7.38,1,6.0032,1,3,2011,12,8,4,1
3159,12.88,0,0,2011-12-29 08:00:00,0,64,0,1,8.2,2,0.0,1,3,2011,12,9,5,2
3160,10.605,0,0,2011-12-29 09:00:00,0,64,0,1,8.2,2,8.9981,1,3,2011,12,10,3,3
3161,11.365,0,0,2011-12-29 10:00:00,0,64,0,1,9.02,2,11.0014,1,3,2011,12,11,3,3
3162,12.88,0,0,2011-12-29 11:00:00,0,60,0,1,9.84,2,6.0032,1,3,2011,12,12,3,3
3163,13.635,0,0,2011-12-29 12:00:00,0,56,0,1,10.66,2,7.0015,1,3,2011,12,13,3,3
3164,14.395,0,0,2011-12-29 13:00:00,0,52,0,1,11.48,2,7.0015,1,3,2011,12,14,3,3
3165,16.665,0,0,2011-12-29 14:00:00,0,52,0,1,12.3,2,0.0,1,3,2011,12,15,3,3
3166,15.91,0,0,2011-12-29 15:00:00,0,52,0,1,12.3,2,6.0032,1,3,2011,12,16,3,3
3167,15.15,0,0,2011-12-29 16:00:00,0,52,0,1,12.3,1,11.0014,1,3,2011,12,17,3,3
3168,15.15,0,0,2011-12-29 17:00:00,0,61,0,1,12.3,1,11.0014,1,3,2011,12,18,7,3
3169,15.15,0,0,2011-12-29 18:00:00,0,56,0,1,12.3,1,8.9981,1,3,2011,12,19,7,3
3170,15.91,0,0,2011-12-29 19:00:00,0,56,0,1,12.3,1,7.0015,1,3,2011,12,20,6,4
3171,14.395,0,0,2011-12-29 20:00:00,0,65,0,1,11.48,1,7.0015,1,3,2011,12,21,6,4
3172,14.395,0,0,2011-12-29 21:00:00,0,61,0,1,11.48,2,8.9981,1,3,2011,12,22,2,4
3173,14.395,0,0,2011-12-29 22:00:00,0,65,0,1,11.48,1,8.9981,1,3,2011,12,23,2,4
3174,15.15,0,0,2011-12-29 23:00:00,0,65,0,1,12.3,1,11.0014,1,3,2011,12,24,2,4
3175,14.395,0,0,2011-12-30 00:00:00,0,70,0,1,11.48,1,8.9981,1,4,2011,12,1,1,1
3176,14.395,0,0,2011-12-30 01:00:00,0,65,0,1,10.66,1,6.0032,1,4,2011,12,2,1,1
3177,12.88,0,0,2011-12-30 02:00:00,0,70,0,1,9.84,1,7.0015,1,4,2011,12,3,1,1
3178,12.88,0,0,2011-12-30 03:00:00,0,70,0,1,9.84,1,7.0015,1,4,2011,12,4,1,1
3179,12.88,0,0,2011-12-30 04:00:00,0,70,0,1,9.84,1,6.0032,1,4,2011,12,5,1,1
3180,12.88,0,0,2011-12-30 05:00:00,0,75,0,1,9.02,1,6.0032,1,4,2011,12,6,1,1
3181,12.88,0,0,2011-12-30 06:00:00,0,70,0,1,9.84,1,6.0032,1,4,2011,12,7,1,1
3182,12.88,0,0,2011-12-30 07:00:00,0,75,0,1,9.84,1,6.0032,1,4,2011,12,8,4,1
3183,12.88,0,0,2011-12-30 08:00:00,0,75,0,1,9.84,2,6.0032,1,4,2011,12,9,5,2
3184,15.15,0,0,2011-12-30 09:00:00,0,75,0,1,10.66,1,0.0,1,4,2011,12,10,3,3
3185,14.395,0,0,2011-12-30 10:00:00,0,65,0,1,12.3,1,16.9979,1,4,2011,12,11,3,3
3186,15.91,0,0,2011-12-30 11:00:00,0,66,0,1,13.12,1,12.998,1,4,2011,12,12,3,3
3187,16.665,0,0,2011-12-30 12:00:00,0,57,0,1,13.12,1,8.9981,1,4,2011,12,13,3,3
3188,17.425,0,0,2011-12-30 13:00:00,0,53,0,1,14.76,2,8.9981,1,4,2011,12,14,3,3
3189,20.455,0,0,2011-12-30 14:00:00,0,47,0,1,16.4,2,6.0032,1,4,2011,12,15,3,3
3190,21.21,0,0,2011-12-30 15:00:00,0,44,0,1,17.22,1,0.0,1,4,2011,12,16,3,3
3191,21.21,0,0,2011-12-30 16:00:00,0,47,0,1,17.22,1,12.998,1,4,2011,12,17,3,3
3192,19.695,0,0,2011-12-30 17:00:00,0,54,0,1,15.58,1,11.0014,1,4,2011,12,18,7,3
3193,17.425,0,0,2011-12-30 18:00:00,0,62,0,1,14.76,1,8.9981,1,4,2011,12,19,7,3
3194,15.15,0,0,2011-12-30 19:00:00,0,49,0,1,13.94,2,27.9993,1,4,2011,12,20,6,4
