,atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday,day,year,month,hour,dp_reg,dp_cas
4657,17.425,0,3,2011-11-07 03:00:00,0,93,3,4,13.12,1,0.0,1,0,2011,11,4,1,1
4658,17.425,2,6,2011-11-07 04:00:00,0,93,4,4,13.12,1,0.0,1,0,2011,11,5,1,1
4659,16.665,1,26,2011-11-07 05:00:00,0,93,25,4,12.3,1,0.0,1,0,2011,11,6,1,1
4660,15.91,2,99,2011-11-07 06:00:00,0,93,97,4,11.48,2,0.0,1,0,2011,11,7,1,1
4661,15.91,6,311,2011-11-07 07:00:00,0,93,305,4,11.48,2,0.0,1,0,2011,11,8,4,1
4662,15.91,13,410,2011-11-07 08:00:00,0,100,397,4,12.3,2,6.0032,1,0,2011,11,9,5,2
4663,16.665,18,174,2011-11-07 09:00:00,0,100,156,4,13.94,2,8.9981,1,0,2011,11,10,3,3
4664,17.425,28,123,2011-11-07 10:00:00,0,93,95,4,14.76,1,8.9981,1,0,2011,11,11,3,3
4665,21.21,28,128,2011-11-07 11:00:00,0,77,100,4,17.22,1,7.0015,1,0,2011,11,12,3,3
4666,22.725,21,179,2011-11-07 12:00:00,0,67,158,4,18.86,1,0.0,1,0,2011,11,13,3,3
4667,25.76,32,189,2011-11-07 13:00:00,0,49,157,4,22.14,1,6.0032,1,0,2011,11,14,3,3
4668,26.515,30,145,2011-11-07 14:00:00,0,37,115,4,22.96,1,11.0014,1,0,2011,11,15,3,3
4669,26.515,38,170,2011-11-07 15:00:00,0,37,132,4,22.96,1,7.0015,1,0,2011,11,16,3,3
4670,25.0,40,295,2011-11-07 16:00:00,0,45,255,4,21.32,1,0.0,1,0,2011,11,17,3,3
4671,24.24,39,528,2011-11-07 17:00:00,0,45,489,4,20.5,1,11.0014,1,0,2011,11,18,7,3
4672,22.725,18,425,2011-11-07 18:00:00,0,59,407,4,18.86,1,7.0015,1,0,2011,11,19,7,3
4673,22.725,20,300,2011-11-07 19:00:00,0,59,280,4,18.86,1,0.0,1,0,2011,11,20,6,4
4674,20.455,17,204,2011-11-07 20:00:00,0,71,187,4,16.4,1,0.0,1,0,2011,11,21,6,4
4675,19.695,10,139,2011-11-07 21:00:00,0,82,129,4,15.58,1,7.0015,1,0,2011,11,22,2,4
4676,18.18,6,108,2011-11-07 22:00:00,0,81,102,4,14.76,1,6.0032,1,0,2011,11,23,2,4
4677,18.18,1,48,2011-11-07 23:00:00,0,87,47,4,14.76,1,6.0032,1,0,2011,11,24,2,4
4678,17.425,0,18,2011-11-08 00:00:00,0,87,18,4,13.94,1,6.0032,1,1,2011,11,1,1,1
4679,16.665,3,11,2011-11-08 01:00:00,0,93,8,4,13.12,1,7.0015,1,1,2011,11,2,1,1
4680,17.425,0,1,2011-11-08 02:00:00,0,87,1,4,13.12,1,0.0,1,1,2011,11,3,1,1
4681,17.425,0,3,2011-11-08 03:00:00,0,87,3,4,13.12,1,0.0,1,1,2011,11,4,1,1
4682,16.665,0,4,2011-11-08 04:00:00,0,87,4,4,12.3,1,0.0,1,1,2011,11,5,1,1
4683,15.91,1,18,2011-11-08 05:00:00,0,87,17,4,12.3,1,6.0032,1,1,2011,11,6,1,1
4684,16.665,3,99,2011-11-08 06:00:00,0,87,96,4,12.3,1,0.0,1,1,2011,11,7,1,1
4685,15.91,7,323,2011-11-08 07:00:00,0,87,316,4,12.3,1,7.0015,1,1,2011,11,8,4,1
4686,16.665,11,466,2011-11-08 08:00:00,0,93,455,4,13.12,1,7.0015,1,1,2011,11,9,5,2
4687,18.94,14,191,2011-11-08 09:00:00,0,87,177,4,14.76,1,0.0,1,1,2011,11,10,3,3
4688,21.21,25,129,2011-11-08 10:00:00,0,71,104,4,17.22,1,6.0032,1,1,2011,11,11,3,3
4689,22.725,21,147,2011-11-08 11:00:00,0,63,126,4,18.86,1,8.9981,1,1,2011,11,12,3,3
4690,25.0,28,203,2011-11-08 12:00:00,0,52,175,4,21.32,1,8.9981,1,1,2011,11,13,3,3
4691,25.76,31,196,2011-11-08 13:00:00,0,49,165,4,22.14,1,11.0014,1,1,2011,11,14,3,3
4692,26.515,32,161,2011-11-08 14:00:00,0,46,129,4,22.96,1,7.0015,1,1,2011,11,15,3,3
4693,27.275,33,188,2011-11-08 15:00:00,0,46,155,4,23.78,1,7.0015,1,1,2011,11,16,3,3
4694,26.515,39,289,2011-11-08 16:00:00,0,46,250,4,22.96,1,8.9981,1,1,2011,11,17,3,3
4695,25.0,40,499,2011-11-08 17:00:00,0,43,459,4,21.32,1,11.0014,1,1,2011,11,18,7,3
4696,23.485,30,462,2011-11-08 18:00:00,0,55,432,4,19.68,1,8.9981,1,1,2011,11,19,7,3
4697,22.725,14,278,2011-11-08 19:00:00,0,59,264,4,18.86,1,0.0,1,1,2011,11,20,6,4
4698,20.455,12,181,2011-11-08 20:00:00,0,76,169,4,16.4,1,0.0,1,1,2011,11,21,6,4
4699,20.455,16,182,2011-11-08 21:00:00,0,76,166,4,16.4,1,0.0,1,1,2011,11,22,2,4
4700,18.94,13,108,2011-11-08 22:00:00,0,87,95,4,14.76,1,0.0,1,1,2011,11,23,2,4
4701,18.94,3,48,2011-11-08 23:00:00,0,81,45,4,14.76,1,0.0,1,1,2011,11,24,2,4
4702,18.94,0,13,2011-11-09 00:00:00,0,87,13,4,14.76,1,0.0,1,2,2011,11,1,1,1
4703,18.18,0,10,2011-11-09 01:00:00,0,87,10,4,13.94,1,0.0,1,2,2011,11,2,1,1
4704,17.425,0,5,2011-11-09 02:00:00,0,93,5,4,13.12,1,0.0,1,2,2011,11,3,1,1
4705,17.425,0,4,2011-11-09 03:00:00,0,93,4,4,13.12,1,0.0,1,2,2011,11,4,1,1
4706,17.425,0,4,2011-11-09 04:00:00,0,87,4,4,13.12,1,0.0,1,2,2011,11,5,1,1
4707,16.665,0,28,2011-11-09 05:00:00,0,87,28,4,12.3,1,0.0,1,2,2011,11,6,1,1
4708,16.665,0,98,2011-11-09 06:00:00,0,87,98,4,12.3,1,0.0,1,2,2011,11,7,1,1
4709,16.665,0,300,2011-11-09 07:00:00,0,87,300,4,12.3,1,0.0,1,2,2011,11,8,4,1
4710,17.425,19,456,2011-11-09 08:00:00,0,93,437,4,13.12,1,0.0,1,2,2011,11,9,5,2
4711,18.18,22,219,2011-11-09 09:00:00,0,93,197,4,13.94,1,0.0,1,2,2011,11,10,3,3
4712,20.455,16,105,2011-11-09 10:00:00,0,76,89,4,16.4,1,7.0015,1,2,2011,11,11,3,3
4713,22.725,21,152,2011-11-09 11:00:00,0,67,131,4,18.86,1,11.0014,1,2,2011,11,12,3,3
4714,24.24,24,180,2011-11-09 12:00:00,0,51,156,4,20.5,1,11.0014,1,2,2011,11,13,3,3
4715,24.24,31,167,2011-11-09 13:00:00,0,51,136,4,20.5,1,11.0014,1,2,2011,11,14,3,3
4716,25.0,26,179,2011-11-09 14:00:00,0,48,153,4,21.32,1,11.0014,1,2,2011,11,15,3,3
4717,25.0,21,151,2011-11-09 15:00:00,0,45,130,4,21.32,1,15.0013,1,2,2011,11,16,3,3
4718,25.0,24,281,2011-11-09 16:00:00,0,48,257,4,21.32,1,12.998,1,2,2011,11,17,3,3
4719,22.725,27,485,2011-11-09 17:00:00,0,63,458,4,18.86,1,7.0015,1,2,2011,11,18,7,3
4720,21.97,21,408,2011-11-09 18:00:00,0,67,387,4,18.04,1,7.0015,1,2,2011,11,19,7,3
4721,21.97,12,304,2011-11-09 19:00:00,0,72,292,4,18.04,1,7.0015,1,2,2011,11,20,6,4
4722,21.97,18,219,2011-11-09 20:00:00,0,77,201,4,18.04,1,0.0,1,2,2011,11,21,6,4
4723,20.455,9,161,2011-11-09 21:00:00,0,87,152,4,16.4,1,0.0,1,2,2011,11,22,2,4
4724,20.455,9,114,2011-11-09 22:00:00,0,87,105,4,16.4,1,0.0,1,2,2011,11,23,2,4
4725,19.695,5,66,2011-11-09 23:00:00,0,87,61,4,15.58,1,0.0,1,2,2011,11,24,2,4
4726,20.455,0,24,2011-11-10 00:00:00,0,87,24,4,16.4,1,0.0,1,3,2011,11,1,1,1
4727,20.455,1,11,2011-11-10 01:00:00,0,87,10,4,16.4,2,0.0,1,3,2011,11,2,1,1
4728,19.695,0,5,2011-11-10 02:00:00,0,94,5,4,15.58,2,0.0,1,3,2011,11,3,1,1
4729,19.695,0,11,2011-11-10 03:00:00,0,94,11,4,15.58,1,6.0032,1,3,2011,11,4,1,1
4730,19.695,1,3,2011-11-10 04:00:00,0,94,2,4,15.58,1,6.0032,1,3,2011,11,5,1,1
4731,17.425,1,23,2011-11-10 05:00:00,0,100,22,4,14.76,2,8.9981,1,3,2011,11,6,1,1
4732,17.425,4,114,2011-11-10 06:00:00,0,100,110,4,14.76,2,8.9981,1,3,2011,11,7,1,1
4733,19.695,6,272,2011-11-10 07:00:00,0,94,266,4,15.58,2,11.0014,1,3,2011,11,8,4,1
4734,20.455,18,436,2011-11-10 08:00:00,0,94,418,4,16.4,2,6.0032,1,3,2011,11,9,5,2
4735,21.21,23,211,2011-11-10 09:00:00,0,94,188,4,17.22,2,7.0015,1,3,2011,11,10,3,3
4736,21.97,17,117,2011-11-10 10:00:00,0,88,100,4,18.04,2,15.0013,1,3,2011,11,11,3,3
4737,22.725,9,108,2011-11-10 11:00:00,0,67,99,4,18.86,2,26.0027,1,3,2011,11,12,3,3
4738,21.21,18,167,2011-11-10 12:00:00,0,67,149,4,17.22,2,23.9994,1,3,2011,11,13,3,3
4739,16.665,9,96,2011-11-10 13:00:00,0,81,87,4,14.76,3,23.9994,1,3,2011,11,14,3,3
4740,16.665,6,64,2011-11-10 14:00:00,0,87,58,4,14.76,3,19.0012,1,3,2011,11,15,3,3
4741,16.665,5,62,2011-11-10 15:00:00,0,81,57,4,14.76,3,19.9995,1,3,2011,11,16,3,3
4742,17.425,6,73,2011-11-10 16:00:00,0,81,67,4,14.76,3,15.0013,1,3,2011,11,17,3,3
4743,17.425,9,177,2011-11-10 17:00:00,0,81,168,4,14.76,3,15.0013,1,3,2011,11,18,7,3
4744,17.425,10,273,2011-11-10 18:00:00,0,81,263,4,14.76,2,11.0014,1,3,2011,11,19,7,3
4745,17.425,19,211,2011-11-10 19:00:00,0,71,192,4,14.76,2,15.0013,1,3,2011,11,20,6,4
4746,16.665,8,168,2011-11-10 20:00:00,0,62,160,4,14.76,2,19.0012,1,3,2011,11,21,6,4
4747,16.665,6,136,2011-11-10 21:00:00,0,57,130,4,14.76,1,16.9979,1,3,2011,11,22,2,4
4748,16.665,5,89,2011-11-10 22:00:00,0,53,84,4,14.76,1,19.0012,1,3,2011,11,23,2,4
4749,16.665,9,82,2011-11-10 23:00:00,0,57,73,4,13.94,2,11.0014,1,3,2011,11,24,2,4
4750,15.91,10,66,2011-11-11 00:00:00,1,53,56,4,13.94,1,16.9979,0,4,2011,11,1,1,1
4751,15.15,3,19,2011-11-11 01:00:00,1,57,16,4,13.12,1,22.0028,0,4,2011,11,2,1,1
4752,14.395,1,11,2011-11-11 02:00:00,1,57,10,4,13.12,1,19.0012,0,4,2011,11,3,1,1
4753,14.395,0,6,2011-11-11 03:00:00,1,61,6,4,12.3,1,12.998,0,4,2011,11,4,1,1
4754,14.395,0,8,2011-11-11 04:00:00,1,61,8,4,12.3,1,12.998,0,4,2011,11,5,1,1
4755,14.395,0,13,2011-11-11 05:00:00,1,49,13,4,12.3,1,16.9979,0,4,2011,11,6,1,1
4756,12.88,0,46,2011-11-11 06:00:00,1,45,46,4,11.48,1,22.0028,0,4,2011,11,7,1,1
4757,13.635,5,121,2011-11-11 07:00:00,1,45,116,4,11.48,1,16.9979,0,4,2011,11,8,4,1
4758,13.635,9,258,2011-11-11 08:00:00,1,42,249,4,12.3,1,23.9994,0,4,2011,11,9,5,2
4759,14.395,15,201,2011-11-11 09:00:00,1,45,186,4,13.12,1,30.0026,0,4,2011,11,10,3,3
4760,13.635,38,200,2011-11-11 10:00:00,1,42,162,4,13.12,1,36.9974,0,4,2011,11,11,3,3
4761,14.395,20,170,2011-11-11 11:00:00,1,42,150,4,13.94,1,32.9975,0,4,2011,11,12,3,3
4762,14.395,41,239,2011-11-11 12:00:00,1,42,198,4,13.94,1,31.0009,0,4,2011,11,13,3,3
4763,19.695,57,236,2011-11-11 13:00:00,1,37,179,4,15.58,1,36.9974,0,4,2011,11,14,3,3
4764,19.695,64,247,2011-11-11 14:00:00,1,37,183,4,15.58,1,31.0009,0,4,2011,11,15,3,3
4765,16.665,29,216,2011-11-11 15:00:00,1,37,187,4,14.76,1,27.9993,0,4,2011,11,16,3,3
4766,16.665,49,238,2011-11-11 16:00:00,1,34,189,4,14.76,1,22.0028,0,4,2011,11,17,3,3
4767,15.15,24,310,2011-11-11 17:00:00,1,39,286,4,13.94,1,22.0028,0,4,2011,11,18,7,3
4768,15.91,23,208,2011-11-11 18:00:00,1,39,185,4,13.94,1,16.9979,0,4,2011,11,19,7,3
4769,15.91,17,199,2011-11-11 19:00:00,1,39,182,4,13.12,1,11.0014,0,4,2011,11,20,6,4
4770,15.91,12,109,2011-11-11 20:00:00,1,39,97,4,13.12,1,12.998,0,4,2011,11,21,6,4
4771,15.15,4,83,2011-11-11 21:00:00,1,45,79,4,12.3,1,11.0014,0,4,2011,11,22,2,4
4772,15.91,13,91,2011-11-11 22:00:00,1,39,78,4,13.12,1,12.998,0,4,2011,11,23,2,4
4773,15.91,6,73,2011-11-11 23:00:00,1,45,67,4,12.3,1,6.0032,0,4,2011,11,24,2,4
4774,12.12,12,64,2011-11-12 00:00:00,0,60,52,4,9.84,1,8.9981,0,5,2011,11,1,1,1
4775,12.12,9,54,2011-11-12 01:00:00,0,60,45,4,9.84,1,8.9981,0,5,2011,11,2,1,1
4776,12.88,7,46,2011-11-12 02:00:00,0,65,39,4,9.84,1,6.0032,0,5,2011,11,3,1,1
4777,12.12,4,17,2011-11-12 03:00:00,0,70,13,4,9.84,1,8.9981,0,5,2011,11,4,1,1
4778,10.605,0,7,2011-11-12 04:00:00,0,80,7,4,8.2,1,8.9981,0,5,2011,11,5,1,1
4779,12.88,1,4,2011-11-12 05:00:00,0,75,3,4,9.02,1,6.0032,0,5,2011,11,6,1,1
4780,11.365,0,7,2011-11-12 06:00:00,0,75,7,4,9.02,1,11.0014,0,5,2011,11,7,1,1
4781,11.365,3,27,2011-11-12 07:00:00,0,75,24,4,9.02,1,12.998,0,5,2011,11,8,4,1
4782,12.88,14,101,2011-11-12 08:00:00,0,70,87,4,10.66,1,12.998,0,5,2011,11,9,5,2
4783,15.15,18,160,2011-11-12 09:00:00,0,61,142,4,12.3,1,11.0014,0,5,2011,11,10,3,3
4784,15.91,62,232,2011-11-12 10:00:00,0,61,170,4,13.94,1,19.0012,0,5,2011,11,11,3,3
4785,19.695,102,315,2011-11-12 11:00:00,0,54,213,4,15.58,1,19.0012,0,5,2011,11,12,3,3
4786,21.97,142,366,2011-11-12 12:00:00,0,44,224,4,18.04,1,19.0012,0,5,2011,11,13,3,3
4787,23.485,128,353,2011-11-12 13:00:00,0,36,225,4,19.68,1,19.0012,0,5,2011,11,14,3,3
4788,24.24,191,435,2011-11-12 14:00:00,0,36,244,4,20.5,1,19.9995,0,5,2011,11,15,3,3
4789,25.0,165,386,2011-11-12 15:00:00,0,29,221,4,21.32,1,19.0012,0,5,2011,11,16,3,3
4790,25.0,137,361,2011-11-12 16:00:00,0,32,224,4,21.32,1,16.9979,0,5,2011,11,17,3,3
4791,24.24,92,285,2011-11-12 17:00:00,0,34,193,4,20.5,1,16.9979,0,5,2011,11,18,7,3
4792,21.21,53,203,2011-11-12 18:00:00,0,58,150,4,17.22,1,12.998,0,5,2011,11,19,7,3
4793,21.21,32,171,2011-11-12 19:00:00,0,50,139,4,17.22,1,16.9979,0,5,2011,11,20,6,4
4794,21.21,31,132,2011-11-12 20:00:00,0,50,101,4,17.22,1,19.0012,0,5,2011,11,21,6,4
4795,21.21,19,122,2011-11-12 21:00:00,0,47,103,4,17.22,1,19.0012,0,5,2011,11,22,2,4
4796,21.21,30,118,2011-11-12 22:00:00,0,47,88,4,17.22,1,16.9979,0,5,2011,11,23,2,4
4797,20.455,23,101,2011-11-12 23:00:00,0,58,78,4,16.4,1,11.0014,0,5,2011,11,24,2,4
4798,20.455,12,73,2011-11-13 00:00:00,0,58,61,4,16.4,2,12.998,0,6,2011,11,1,1,1
4799,17.425,13,71,2011-11-13 01:00:00,0,66,58,4,14.76,2,12.998,0,6,2011,11,2,1,1
4800,18.18,9,57,2011-11-13 02:00:00,0,57,48,4,14.76,1,7.0015,0,6,2011,11,3,1,1
4801,17.425,8,28,2011-11-13 03:00:00,0,62,20,4,14.76,2,8.9981,0,6,2011,11,4,1,1
4802,17.425,1,6,2011-11-13 04:00:00,0,62,5,4,14.76,2,8.9981,0,6,2011,11,5,1,1
4803,16.665,2,5,2011-11-13 05:00:00,0,61,3,4,13.94,1,11.0014,0,6,2011,11,6,1,1
4804,16.665,5,23,2011-11-13 06:00:00,0,66,18,4,13.94,1,8.9981,0,6,2011,11,7,1,1
4805,15.91,13,43,2011-11-13 07:00:00,0,66,30,4,13.94,1,15.0013,0,6,2011,11,8,4,1
4806,17.425,24,79,2011-11-13 08:00:00,0,66,55,4,13.94,1,6.0032,0,6,2011,11,9,5,2
4807,20.455,38,135,2011-11-13 09:00:00,0,54,97,4,16.4,1,19.0012,0,6,2011,11,10,3,3
4808,21.97,63,241,2011-11-13 10:00:00,0,44,178,4,18.04,1,22.0028,0,6,2011,11,11,3,3
4809,22.725,108,295,2011-11-13 11:00:00,0,40,187,4,18.86,1,27.9993,0,6,2011,11,12,3,3
4810,25.0,112,354,2011-11-13 12:00:00,0,29,242,4,21.32,2,27.9993,0,6,2011,11,13,3,3
4811,25.0,105,339,2011-11-13 13:00:00,0,29,234,4,21.32,2,27.9993,0,6,2011,11,14,3,3
4812,25.76,108,371,2011-11-13 14:00:00,0,28,263,4,22.14,2,32.9975,0,6,2011,11,15,3,3
4813,24.24,89,310,2011-11-13 15:00:00,0,42,221,4,20.5,2,22.0028,0,6,2011,11,16,3,3
4814,25.76,93,319,2011-11-13 16:00:00,0,28,226,4,22.14,2,26.0027,0,6,2011,11,17,3,3
4815,25.0,44,231,2011-11-13 17:00:00,0,27,187,4,21.32,1,22.0028,0,6,2011,11,18,7,3
4816,25.0,35,190,2011-11-13 18:00:00,0,27,155,4,21.32,1,22.0028,0,6,2011,11,19,7,3
4817,24.24,36,157,2011-11-13 19:00:00,0,29,121,4,20.5,1,23.9994,0,6,2011,11,20,6,4
4818,24.24,24,139,2011-11-13 20:00:00,0,31,115,4,20.5,1,23.9994,0,6,2011,11,21,6,4
4819,23.485,19,95,2011-11-13 21:00:00,0,36,76,4,19.68,1,16.9979,0,6,2011,11,22,2,4
4820,23.485,25,89,2011-11-13 22:00:00,0,41,64,4,19.68,1,26.0027,0,6,2011,11,23,2,4
4821,22.725,18,67,2011-11-13 23:00:00,0,51,49,4,18.86,1,19.9995,0,6,2011,11,24,2,4
4822,22.725,8,30,2011-11-14 00:00:00,0,59,22,4,18.86,1,19.0012,1,0,2011,11,1,1,1
4823,22.725,5,11,2011-11-14 01:00:00,0,63,6,4,18.86,1,19.9995,1,0,2011,11,2,1,1
4824,22.725,7,17,2011-11-14 02:00:00,0,63,10,4,18.86,1,23.9994,1,0,2011,11,3,1,1
4825,21.97,4,7,2011-11-14 03:00:00,0,67,3,4,18.04,1,19.0012,1,0,2011,11,4,1,1
4826,21.97,0,5,2011-11-14 04:00:00,0,67,5,4,18.04,1,15.0013,1,0,2011,11,5,1,1
4827,21.97,0,19,2011-11-14 05:00:00,0,67,19,4,18.04,2,16.9979,1,0,2011,11,6,1,1
4828,21.97,10,114,2011-11-14 06:00:00,0,72,104,4,18.04,2,15.0013,1,0,2011,11,7,1,1
4829,21.97,11,322,2011-11-14 07:00:00,0,72,311,4,18.04,1,16.9979,1,0,2011,11,8,4,1
4830,22.725,27,452,2011-11-14 08:00:00,0,67,425,4,18.86,2,12.998,1,0,2011,11,9,5,2
4831,23.485,29,233,2011-11-14 09:00:00,0,67,204,4,19.68,2,22.0028,1,0,2011,11,10,3,3
4832,24.24,26,111,2011-11-14 10:00:00,0,63,85,4,20.5,2,19.0012,1,0,2011,11,11,3,3
4833,25.76,22,128,2011-11-14 11:00:00,0,60,106,4,22.14,2,19.0012,1,0,2011,11,12,3,3
4834,26.515,36,202,2011-11-14 12:00:00,0,56,166,4,22.96,1,19.9995,1,0,2011,11,13,3,3
4835,31.06,50,203,2011-11-14 13:00:00,0,49,153,4,24.6,1,26.0027,1,0,2011,11,14,3,3
4836,31.06,47,185,2011-11-14 14:00:00,0,46,138,4,25.42,1,30.0026,1,0,2011,11,15,3,3
4837,31.06,53,195,2011-11-14 15:00:00,0,44,142,4,26.24,1,22.0028,1,0,2011,11,16,3,3
4838,31.06,51,315,2011-11-14 16:00:00,0,46,264,4,25.42,1,27.9993,1,0,2011,11,17,3,3
4839,31.06,55,519,2011-11-14 17:00:00,0,46,464,4,25.42,1,16.9979,1,0,2011,11,18,7,3
4840,26.515,29,489,2011-11-14 18:00:00,0,56,460,4,22.96,1,19.0012,1,0,2011,11,19,7,3
4841,31.06,28,302,2011-11-14 19:00:00,0,53,274,4,24.6,1,19.9995,1,0,2011,11,20,6,4
4842,31.06,30,240,2011-11-14 20:00:00,0,53,210,4,24.6,1,23.9994,1,0,2011,11,21,6,4
4843,31.06,37,213,2011-11-14 21:00:00,0,53,176,4,24.6,1,23.9994,1,0,2011,11,22,2,4
4844,27.275,17,113,2011-11-14 22:00:00,0,56,96,4,23.78,1,23.9994,1,0,2011,11,23,2,4
4845,26.515,13,61,2011-11-14 23:00:00,0,64,48,4,22.96,1,19.9995,1,0,2011,11,24,2,4
4846,26.515,7,22,2011-11-15 00:00:00,0,64,15,4,22.96,1,23.9994,1,1,2011,11,1,1,1
4847,26.515,5,10,2011-11-15 01:00:00,0,60,5,4,22.96,1,19.9995,1,1,2011,11,2,1,1
4848,26.515,7,15,2011-11-15 02:00:00,0,64,8,4,22.96,1,16.9979,1,1,2011,11,3,1,1
4849,25.76,0,4,2011-11-15 03:00:00,0,68,4,4,22.14,2,22.0028,1,1,2011,11,4,1,1
4850,26.515,1,7,2011-11-15 04:00:00,0,64,6,4,22.96,1,19.9995,1,1,2011,11,5,1,1
4851,25.76,2,28,2011-11-15 05:00:00,0,68,26,4,22.14,1,19.0012,1,1,2011,11,6,1,1
4852,26.515,4,108,2011-11-15 06:00:00,0,64,104,4,22.96,2,6.0032,1,1,2011,11,7,1,1
4853,25.76,21,319,2011-11-15 07:00:00,0,68,298,4,22.14,2,11.0014,1,1,2011,11,8,4,1
4854,25.76,27,480,2011-11-15 08:00:00,0,68,453,4,22.14,2,7.0015,1,1,2011,11,9,5,2
4855,26.515,26,200,2011-11-15 09:00:00,0,64,174,4,22.96,2,6.0032,1,1,2011,11,10,3,3
4856,26.515,23,138,2011-11-15 10:00:00,0,64,115,4,22.96,2,19.0012,1,1,2011,11,11,3,3
4857,26.515,18,134,2011-11-15 11:00:00,0,64,116,4,22.96,2,12.998,1,1,2011,11,12,3,3
4858,25.76,28,176,2011-11-15 12:00:00,0,68,148,4,22.14,2,0.0,1,1,2011,11,13,3,3
4859,25.76,21,153,2011-11-15 13:00:00,0,60,132,4,22.14,3,15.0013,1,1,2011,11,14,3,3
4860,25.76,27,147,2011-11-15 14:00:00,0,60,120,4,22.14,2,19.0012,1,1,2011,11,15,3,3
4861,25.76,36,191,2011-11-15 15:00:00,0,60,155,4,22.14,2,8.9981,1,1,2011,11,16,3,3
4862,25.0,31,271,2011-11-15 16:00:00,0,68,240,4,21.32,2,8.9981,1,1,2011,11,17,3,3
4863,24.24,29,451,2011-11-15 17:00:00,0,72,422,4,20.5,2,12.998,1,1,2011,11,18,7,3
4864,24.24,27,441,2011-11-15 18:00:00,0,72,414,4,20.5,2,19.0012,1,1,2011,11,19,7,3
4865,24.24,27,286,2011-11-15 19:00:00,0,72,259,4,20.5,2,23.9994,1,1,2011,11,20,6,4
4866,23.485,26,238,2011-11-15 20:00:00,0,82,212,4,19.68,2,8.9981,1,1,2011,11,21,6,4
4867,24.24,23,168,2011-11-15 21:00:00,0,77,145,4,20.5,2,6.0032,1,1,2011,11,22,2,4
4868,22.725,19,128,2011-11-15 22:00:00,0,88,109,4,18.86,2,7.0015,1,1,2011,11,23,2,4
4869,22.725,14,80,2011-11-15 23:00:00,0,94,66,4,18.86,2,7.0015,1,1,2011,11,24,2,4
4870,22.725,5,31,2011-11-16 00:00:00,0,94,26,4,18.86,2,0.0,1,2,2011,11,1,1,1
4871,22.725,0,5,2011-11-16 01:00:00,0,94,5,4,18.86,3,6.0032,1,2,2011,11,2,1,1
4872,22.725,4,10,2011-11-16 02:00:00,0,94,6,4,18.86,2,7.0015,1,2,2011,11,3,1,1
4873,22.725,2,5,2011-11-16 03:00:00,0,94,3,4,18.86,2,7.0015,1,2,2011,11,4,1,1
4874,21.97,1,4,2011-11-16 04:00:00,0,100,3,4,18.04,2,15.0013,1,2,2011,11,5,1,1
4875,22.725,0,13,2011-11-16 05:00:00,0,94,13,4,18.86,3,7.0015,1,2,2011,11,6,1,1
4876,22.725,4,56,2011-11-16 06:00:00,0,94,52,4,18.86,2,6.0032,1,2,2011,11,7,1,1
4877,22.725,7,137,2011-11-16 07:00:00,0,94,130,4,18.86,3,0.0,1,2,2011,11,8,4,1
4878,22.725,9,232,2011-11-16 08:00:00,0,94,223,4,18.86,3,0.0,1,2,2011,11,9,5,2
4879,22.725,5,82,2011-11-16 09:00:00,0,94,77,4,18.86,3,0.0,1,2,2011,11,10,3,3
4880,22.725,4,36,2011-11-16 10:00:00,0,94,32,4,18.86,3,0.0,1,2,2011,11,11,3,3
4881,22.725,7,60,2011-11-16 11:00:00,0,94,53,4,18.86,3,6.0032,1,2,2011,11,12,3,3
4882,22.725,5,54,2011-11-16 12:00:00,0,100,49,4,18.86,3,0.0,1,2,2011,11,13,3,3
4883,22.725,6,58,2011-11-16 13:00:00,0,94,52,4,18.86,3,8.9981,1,2,2011,11,14,3,3
4884,22.725,12,61,2011-11-16 14:00:00,0,100,49,4,18.86,2,8.9981,1,2,2011,11,15,3,3
4885,23.485,16,66,2011-11-16 15:00:00,0,94,50,4,19.68,3,7.0015,1,2,2011,11,16,3,3
4886,23.485,13,123,2011-11-16 16:00:00,0,94,110,4,19.68,3,7.0015,1,2,2011,11,17,3,3
4887,23.485,17,233,2011-11-16 17:00:00,0,88,216,4,19.68,2,12.998,1,2,2011,11,18,7,3
4888,22.725,13,189,2011-11-16 18:00:00,0,88,176,4,18.86,3,26.0027,1,2,2011,11,19,7,3
4889,22.725,3,111,2011-11-16 19:00:00,0,88,108,4,18.86,3,26.0027,1,2,2011,11,20,6,4
4890,21.97,5,99,2011-11-16 20:00:00,0,88,94,4,18.04,3,26.0027,1,2,2011,11,21,6,4
4891,21.97,3,75,2011-11-16 21:00:00,0,88,72,4,18.04,3,19.0012,1,2,2011,11,22,2,4
4892,21.21,1,46,2011-11-16 22:00:00,0,88,45,4,17.22,3,15.0013,1,2,2011,11,23,2,4
4893,21.21,3,31,2011-11-16 23:00:00,0,88,28,4,17.22,3,8.9981,1,2,2011,11,24,2,4
4894,21.21,2,24,2011-11-17 00:00:00,0,88,22,4,17.22,2,16.9979,1,3,2011,11,1,1,1
4895,21.21,0,5,2011-11-17 01:00:00,0,82,5,4,17.22,2,11.0014,1,3,2011,11,2,1,1
4896,21.21,0,5,2011-11-17 02:00:00,0,82,5,4,17.22,2,15.0013,1,3,2011,11,3,1,1
4897,21.21,0,3,2011-11-17 03:00:00,0,77,3,4,17.22,2,22.0028,1,3,2011,11,4,1,1
